Word,Frequency,Rank
toothpick-cases,2,3582
teach,2,3583
projecting,2,3584
intentionally,2,3585
eyed,2,3586
affable,2,3587
pretence,2,3588
resolutely,2,3589
horrors,2,3590
allowing,2,3591
contributed,2,3592
mode,2,3593
alter,2,3594
barouche,2,3595
ugly,2,3596
sign,2,3597
accomplished,2,3598
worldly,2,3599
conclude,2,3600
stone,2,3601
linger,2,3602
lingering,2,3603
unjustifiable,2,3604
trifled,2,3605
barbarous,2,3606
rival's,2,3607
repent,2,3608
assigned,2,3609
self-interest,2,3610
contracted,2,3611
forbidding,2,3612
entire,2,3613
ourselves,2,3614
carries,2,3615
observant,2,3616
unpleasing,2,3617
rectory,2,3618
matrimony,2,3619
courted,2,3620
provoked,2,3621
villain,2,3622
desperately,2,3623
assented,2,3624
appearances,2,3625
straight,2,3626
fourth,2,3627
providing,2,3628
attained,2,3629
gentleman's,2,3630
limits,2,3631
exerted,2,3632
carelessness,2,3633
plagued,2,3634
"now,""--said",2,3635
blessings,2,3636
learning,2,3637
smiles,2,3638
noticed,2,3639
foot,2,3640
neglected,2,3641
ambition,2,3642
symptoms,2,3643
according,2,3644
tending,2,3645
inducement,2,3646
ordered,2,3647
ceasing,2,3648
inforced,2,3649
lowered,2,3650
smaller,2,3651
obliging,2,3652
imperfectly,2,3653
tithes,2,3654
contrition,2,3655
accommodating,2,3656
rider,2,3657
slumber,2,3658
saint,2,3659
agonies,2,3660
unthought,2,3661
nourishment,2,3662
hackneyed,2,3663
unwillingly,2,3664
alternately,2,3665
discompose,2,3666
pulled,2,3667
excellence,2,3668
calls,2,3669
perhaps--but,2,3670
expeditiously,2,3671
strikingly,2,3672
persisted,2,3673
provocation,2,3674
denial,2,3675
relying,2,3676
innocence,2,3677
hysterical,2,3678
heighten,2,3679
watchfulness,2,3680
lavender,2,3681
landing-place,2,3682
cheek,2,3683
reconciliation,2,3684
deviation,2,3685
protest,2,3686
resistance,2,3687
solemnly,2,3688
correspond,2,3689
stout,2,3690
retain,2,3691
rationally,2,3692
ordination,2,3693
admittance,2,3694
correct,2,3695
deference,2,3696
formal,2,3697
propensities,2,3698
vent,2,3699
gentility,2,3700
undiscerning,2,3701
recital,2,3702
perfection,2,3703
unsuitable,2,3704
body's,2,3705
baby,2,3706
fickle,2,3707
tend,2,3708
kindly,2,3709
frugality,2,3710
speaks,2,3711
carpet-work,2,3712
sensation,2,3713
privately,2,3714
putrid,2,3715
tea-things,2,3716
befell,2,3717
pleasures,2,3718
article,2,3719
sketch,2,3720
overcoming,2,3721
considers,2,3722
descend,2,3723
undertake,2,3724
fatigues,2,3725
formidable,2,3726
doomed,2,3727
fastidious,2,3728
subdue,2,3729
crooked,2,3730
conquests,2,3731
eligibility,2,3732
spiritless,2,3733
consult,2,3734
revived,2,3735
indication,2,3736
drop,2,3737
insured,2,3738
mistress's,2,3739
atmosphere,2,3740
unreserved,2,3741
mortifying,2,3742
bath,2,3743
dissipated,2,3744
discovering,2,3745
unusual,2,3746
bitterly,2,3747
agreement,2,3748
hardship,2,3749
reciprocal,2,3750
september,2,3751
differently,2,3752
unfavourable,2,3753
rested,2,3754
interposed,2,3755
disgust,2,3756
undecided,2,3757
marriages,2,3758
ends,2,3759
compact,2,3760
restrained,2,3761
erred,2,3762
representation,2,3763
feed,2,3764
jointure,2,3765
sport,2,3766
owner,2,3767
depending,2,3768
quietness,2,3769
distinguishing,2,3770
arm,2,3771
pale,2,3772
discernment,2,3773
kindest,2,3774
peculiarly,2,3775
inspection,2,3776
travellers,2,3777
impetuous,2,3778
harris's,2,3779
nursing,2,3780
follows,2,3781
slowly,2,3782
insufficient,2,3783
inexperienced,2,3784
inhabit,2,3785
streets,2,3786
attractive,2,3787
impudence,2,3788
quicker,2,3789
honor,2,3790
wives,2,3791
performers,2,3792
revive,2,3793
easiest,2,3794
promises,2,3795
him;--and,2,3796
concerning,2,3797
higher,2,3798
handed,2,3799
interrupt,2,3800
occasionally,2,3801
injunction,2,3802
mortified,2,3803
thin,2,3804
friday,2,3805
experiencing,2,3806
familiarly,2,3807
stage,2,3808
prepossession,2,3809
effectual,2,3810
positively,2,3811
wore,2,3812
mercy,2,3813
preferment,2,3814
finishing,2,3815
writer,2,3816
flew,2,3817
declares,2,3818
it--and,2,3819
i'll,2,3820
darling,2,3821
names,2,3822
me--it,2,3823
bide,2,3824
consistent,2,3825
contemptuous,2,3826
incomprehensible,2,3827
i'm,2,3828
protege,2,3829
surrounded,2,3830
minuter,2,3831
uniting,2,3832
anguish,2,3833
unkindly,2,3834
solemn,2,3835
friendliness,2,3836
uniformly,2,3837
recalled,2,3838
honiton,2,3839
morality,2,3840
agitated,2,3841
endowed,2,3842
resigned,2,3843
quieted,2,3844
colicky,2,3845
irritable,2,3846
watch,2,3847
richardson,2,3848
confused,2,3849
permitted,2,3850
tended,2,3851
doubting,2,3852
shelter,2,3853
her;--and,2,3854
indispensably,2,3855
attendants,2,3856
grievous,2,3857
gout,2,3858
forgave,2,3859
preferred,2,3860
reproaching,2,3861
exterior,2,3862
shoulder,2,3863
ancient,2,3864
hinted,2,3865
deed,2,3866
courting,2,3867
irritated,2,3868
their's,2,3869
mall,2,3870
anticipated,2,3871
tells,2,3872
spacious,2,3873
applying,2,3874
possessions,2,3875
using,2,3876
helping,2,3877
disgusting,2,3878
appetite,2,3879
imaginable,2,3880
dressing-room,2,3881
complaisance,2,3882
lanes,2,3883
unanswerable,2,3884
cottages,2,3885
occupied,2,3886
deficiencies,2,3887
supplication,2,3888
dinners,2,3889
disappoint,2,3890
creditable,2,3891
seclude,2,3892
meetings,2,3893
shrubberies,2,3894
infer,2,3895
influenced,2,3896
forenoon,2,3897
relied,2,3898
reproached,2,3899
contenting,2,3900
dried,2,3901
plantations,2,3902
kitchen,2,3903
wanton,2,3904
grace,2,3905
respectful,2,3906
bit,2,3907
october,2,3908
graces,2,3909
deciding,2,3910
bottom,2,3911
nerves,2,3912
injuries,2,3913
authors,2,3914
rapture,2,3915
attempts,2,3916
conference,2,3917
feebleness,2,3918
beneath,2,3919
referred,2,3920
grieved,2,3921
comparative,2,3922
coat,2,3923
perverseness,2,3924
sends,2,3925
lobby,2,3926
soft,2,3927
prescribed,2,3928
anew,2,3929
rival,2,3930
additions,2,3931
inhabitants,2,3932
aspect,2,3933
fashionable,2,3934
luxury,2,3935
advancement,2,3936
brings,2,3937
sakes,2,3938
shoes,2,3939
mixing,2,3940
tumbling,2,3941
biddy,1,3942
philosophic,1,3943
beasts,1,3944
passion!--and,1,3945
columella's,1,3946
barbarously,1,3947
concession,1,3948
complaining,1,3949
westward,1,3950
pasturage,1,3951
again--his,1,3952
packed,1,3953
inconvenient,1,3954
outstripped,1,3955
violoncello,1,3956
selfishness--without,1,3957
beneficial,1,3958
future;--for,1,3959
you.--there,1,3960
droll--all,1,3961
endeavor,1,3962
goodby,1,3963
unworthiness,1,3964
volunteer,1,3965
frivolous,1,3966
on!--i,1,3967
be--could,1,3968
moan,1,3969
extinguished,1,3970
mood,1,3971
good-by,1,3972
tenderness!--is,1,3973
it--united,1,3974
colder,1,3975
headstrong,1,3976
re-establish,1,3977
another--such,1,3978
alterations,1,3979
high-minded,1,3980
superintend,1,3981
irksome,1,3982
execution,1,3983
caressing,1,3984
disobedient,1,3985
store,1,3986
hour--for,1,3987
faster,1,3988
proclaim,1,3989
controlled,1,3990
favourite.--she,1,3991
poured,1,3992
well-known,1,3993
unite,1,3994
"room--""you",1,3995
exclaim,1,3996
dairy-maid,1,3997
nancy!--could,1,3998
pretends,1,3999
animation--but,1,4000
beaux;--you,1,4001
assisting,1,4002
precision,1,4003
roared,1,4004
card-tables,1,4005
prescriptions,1,4006
"charlotte,--and",1,4007
tidy,1,4008
"moment--""your",1,4009
significancy,1,4010
town;--and,1,4011
afflicted,1,4012
"been,--saw",1,4013
inflicted--i,1,4014
separations,1,4015
blameless,1,4016
repaid,1,4017
reflected,1,4018
local,1,4019
arise;--and,1,4020
original,1,4021
shown,1,4022
"months!""--cried",1,4023
inherit,1,4024
decrease,1,4025
author,1,4026
wedding,1,4027
i--be,1,4028
irresolute,1,4029
does--she,1,4030
consists,1,4031
feebly,1,4032
self-denial,1,4033
casement,1,4034
herself--to,1,4035
darker,1,4036
tablecloth,1,4037
reluctantly,1,4038
her!--who,1,4039
pimples,1,4040
certainly--and,1,4041
south-east,1,4042
decisively,1,4043
ma'am--the,1,4044
else--and,1,4045
maxims,1,4046
that?--they,1,4047
penitence--tell,1,4048
interfering,1,4049
one--he,1,4050
"woman,--but",1,4051
all;--for,1,4052
trim,1,4053
hazarding,1,4054
abhor,1,4055
fellow!--to,1,4056
songs,1,4057
combe--i,1,4058
shape,1,4059
warmest,1,4060
proprietor,1,4061
muslin,1,4062
impolitic,1,4063
foregoing,1,4064
creating,1,4065
infants,1,4066
pleasantness,1,4067
"entered--""is",1,4068
old-fashioned,1,4069
clearing,1,4070
observation;--she,1,4071
useful,1,4072
touched,1,4073
forego,1,4074
bonnet,1,4075
tranquility,1,4076
silencing,1,4077
miserable--and,1,4078
cough,1,4079
counsellor,1,4080
piquet,1,4081
reports,1,4082
promontories,1,4083
rheumatic,1,4084
wrong?--i,1,4085
remorse,1,4086
me--you,1,4087
man--there,1,4088
olives,1,4089
malady,1,4090
annum,1,4091
mountain-ash,1,4092
inviting!--when,1,4093
flourishing,1,4094
priory,1,4095
living!--can,1,4096
restraints,1,4097
disapprobation,1,4098
constrained,1,4099
unintentional,1,4100
condition!--and,1,4101
constantia,1,4102
it;--but,1,4103
dissented,1,4104
willoughby--in,1,4105
dotted,1,4106
sorrowful,1,4107
herself--or,1,4108
lavender-water,1,4109
jest,1,4110
clapped,1,4111
exchanged,1,4112
palm,1,4113
cavil,1,4114
puts,1,4115
blue,1,4116
upstairs,1,4117
middletons's,1,4118
i--i,1,4119
brother-in-law,1,4120
chained,1,4121
perhaps--indeed,1,4122
attacks,1,4123
sourness,1,4124
it!--her,1,4125
it--you,1,4126
fruit-trees,1,4127
tract,1,4128
unison,1,4129
a-year--were,1,4130
below,1,4131
"died,--it",1,4132
rumour,1,4133
immoveable,1,4134
ma'am--an't,1,4135
hope...i,1,4136
heads,1,4137
emergence,1,4138
built,1,4139
bred,1,4140
praised!--but,1,4141
lesson,1,4142
swept,1,4143
passed.--i,1,4144
henceforth,1,4145
alone?--no,1,4146
spasm,1,4147
inhabiting,1,4148
refreshed,1,4149
two;--she,1,4150
directing,1,4151
"charlotte.--""and",1,4152
officious,1,4153
deceitful--had,1,4154
adopted,1,4155
unstudied,1,4156
practiced,1,4157
torment,1,4158
painter,1,4159
patronage,1,4160
healthy,1,4161
hauteur,1,4162
assuage,1,4163
nettles,1,4164
time--it,1,4165
clergyman,1,4166
cutting,1,4167
self-provident,1,4168
well-wisher,1,4169
blasted,1,4170
repine,1,4171
unchanging,1,4172
something--a,1,4173
stylish,1,4174
shooting-jacket,1,4175
free-spoken,1,4176
gives,1,4177
sally,1,4178
it;--in,1,4179
shamefully,1,4180
be?--whom,1,4181
brandon--or,1,4182
lingered,1,4183
me!--no,1,4184
notice--gone,1,4185
exertion;--they,1,4186
stammered,1,4187
infamously,1,4188
basis,1,4189
dismiss,1,4190
weymouth,1,4191
pounds--how,1,4192
intruded,1,4193
"cruelty,""--he",1,4194
detecting,1,4195
liquor;--the,1,4196
feelings;--she,1,4197
defence?--i,1,4198
"remember,--in",1,4199
felt!--a,1,4200
sloping,1,4201
gently,1,4202
steadily,1,4203
dog,1,4204
sight!--yet,1,4205
sacred,1,4206
disordered,1,4207
novel,1,4208
rheumatism,1,4209
uninfluenced,1,4210
claimed,1,4211
unwarily,1,4212
humbled,1,4213
me--i,1,4214
premeditated,1,4215
contemptuously,1,4216
mindful,1,4217
poultry,1,4218
unavailing,1,4219
outwardly,1,4220
know--the,1,4221
be--your,1,4222
disagreement,1,4223
date,1,4224
sympathy--or,1,4225
weakening,1,4226
incessantly,1,4227
discontented,1,4228
more!--and,1,4229
"drawing-room,--she",1,4230
edward!--he,1,4231
tortured,1,4232
estranged,1,4233
sang-froid,1,4234
laughs,1,4235
ma'am--but,1,4236
lengths,1,4237
unabated,1,4238
compunction,1,4239
recurrence,1,4240
sunshine,1,4241
doctor's,1,4242
sake--and,1,4243
dashwood?--you,1,4244
disagreements,1,4245
together.--i,1,4246
blindly,1,4247
caricature,1,4248
nonsense,1,4249
inflicting,1,4250
precise,1,4251
palmers--how,1,4252
"before--""i",1,4253
ennui,1,4254
sore,1,4255
reasonings,1,4256
simpson,1,4257
question--not,1,4258
recreating,1,4259
accidental,1,4260
you)--a,1,4261
dashwood?--poor,1,4262
merited,1,4263
plums,1,4264
think--indeed,1,4265
ice,1,4266
but--it,1,4267
justifying,1,4268
means--it,1,4269
apiece,1,4270
patches,1,4271
brooding,1,4272
fanciful,1,4273
marianne--remember,1,4274
retailed,1,4275
hardily,1,4276
way;--but,1,4277
scruples,1,4278
brother--silly,1,4279
me?--not,1,4280
practicable,1,4281
lamps,1,4282
writes!--aye,1,4283
knew!--and,1,4284
religion,1,4285
friends--from,1,4286
clemency,1,4287
conduct.--do,1,4288
flourish,1,4289
"is,""--was",1,4290
stupor,1,4291
blackguard,1,4292
own--her,1,4293
permission,1,4294
think--in,1,4295
forbade,1,4296
imitate,1,4297
reverted,1,4298
cultivated,1,4299
vouchsafed,1,4300
drury,1,4301
submit--and,1,4302
"settled--""for",1,4303
villages,1,4304
twelve-month,1,4305
disadvantage.--but,1,4306
sterling,1,4307
malice--at,1,4308
there--he,1,4309
much;--and,1,4310
concessions;--but,1,4311
that--oh,1,4312
assertions,1,4313
befallen,1,4314
omitted,1,4315
particularity,1,4316
thirteen,1,4317
petty,1,4318
we'd,1,4319
there--oh,1,4320
regard--nothing,1,4321
cautiousness,1,4322
over-powered,1,4323
beamed,1,4324
esq,1,4325
interfere,1,4326
self-control,1,4327
mysterious,1,4328
page,1,4329
regulated,1,4330
hazard,1,4331
ankles,1,4332
anymore,1,4333
"time--""there",1,4334
prepossessing,1,4335
again--must,1,4336
composedly,1,4337
branch,1,4338
administer,1,4339
least--you,1,4340
"dashwoods;""--was",1,4341
innate,1,4342
untried,1,4343
gross,1,4344
performing,1,4345
floor,1,4346
summer-rooms,1,4347
latest,1,4348
undergoing,1,4349
night's,1,4350
struggling,1,4351
fretted,1,4352
you--and,1,4353
obliged;--and,1,4354
improved--he,1,4355
"started--""reserved",1,4356
argue,1,4357
politics,1,4358
pocketbook,1,4359
nasty,1,4360
motherly,1,4361
boasting,1,4362
scotland,1,4363
slightingly,1,4364
ornaments,1,4365
transact,1,4366
too--so,1,4367
tormented,1,4368
cool,1,4369
obtaining,1,4370
unsuitableness,1,4371
surveying,1,4372
diminished,1,4373
brandon's--can,1,4374
shade!--but,1,4375
prettiest,1,4376
ill-treatment,1,4377
outrun,1,4378
prophecies,1,4379
be;--in,1,4380
intend,1,4381
actual,1,4382
faintness,1,4383
fascinating,1,4384
sister!--you,1,4385
ranked,1,4386
breakfasting,1,4387
them;--an,1,4388
now-a-days,1,4389
judiciously,1,4390
ill-breeding,1,4391
all?--she,1,4392
enemy,1,4393
accusation,1,4394
billiard,1,4395
really--i,1,4396
mulberry,1,4397
motion,1,4398
amusing,1,4399
silk,1,4400
could--but,1,4401
long-established,1,4402
unreasonably,1,4403
manor,1,4404
himself?--sure,1,4405
"hum""--said",1,4406
twould,1,4407
wrought,1,4408
low-spirited,1,4409
similarity,1,4410
kingham,1,4411
stationer's,1,4412
delighful,1,4413
trials,1,4414
blundered,1,4415
hop,1,4416
patience--or,1,4417
world;--so,1,4418
terminated,1,4419
is--is,1,4420
retired,1,4421
same--all,1,4422
insincere,1,4423
incitement,1,4424
heaven's,1,4425
debate,1,4426
losing,1,4427
steward,1,4428
"ellisons,--and",1,4429
"me!""--in",1,4430
fly,1,4431
likeness,1,4432
suppose--giving,1,4433
ere,1,4434
ineffectual,1,4435
awaited,1,4436
dispatch,1,4437
comings,1,4438
hers's;--he,1,4439
"mother,--how",1,4440
frightful,1,4441
imperfection,1,4442
apologies,1,4443
unresisted,1,4444
comer,1,4445
true?--has,1,4446
moonlight,1,4447
uniform,1,4448
protect,1,4449
shrugging,1,4450
annexed,1,4451
continually,1,4452
atoned,1,4453
vain--extravagance,1,4454
virtuous,1,4455
for.--i,1,4456
well--quite,1,4457
hearts,1,4458
bely,1,4459
plague,1,4460
her--but,1,4461
sweep,1,4462
disclosure,1,4463
bright,1,4464
derive,1,4465
refreshment,1,4466
dawned,1,4467
witticisms,1,4468
same.--no,1,4469
despising,1,4470
be--and,1,4471
enforcement,1,4472
attendant,1,4473
complicated,1,4474
throughout,1,4475
enlightened,1,4476
married.--well,1,4477
thoughtless,1,4478
"think,""--was",1,4479
concurrence,1,4480
popt,1,4481
lodges,1,4482
stocks,1,4483
warmed,1,4484
comfort--not,1,4485
preceded,1,4486
pecuniary,1,4487
cant,1,4488
kisses,1,4489
overcome--that,1,4490
intimacy--you,1,4491
comment,1,4492
delaford;--a,1,4493
literature,1,4494
enfranchisement,1,4495
closely,1,4496
army,1,4497
extolling,1,4498
furnishing,1,4499
uselessly,1,4500
this.--i,1,4501
oftener,1,4502
undivided,1,4503
adequate,1,4504
ill--it,1,4505
print-shops,1,4506
conspired,1,4507
quickly,1,4508
joking,1,4509
blockhead,1,4510
haughty,1,4511
hand-writing.--that,1,4512
nieces,1,4513
stiffly,1,4514
shameless,1,4515
sedateness,1,4516
"furniture,--but",1,4517
easter,1,4518
that's,1,4519
irregular,1,4520
scorning,1,4521
fruit,1,4522
induce,1,4523
"particulars,--but",1,4524
heart.--she,1,4525
oneself,1,4526
heart!--how,1,4527
refusal,1,4528
pope,1,4529
passed--your,1,4530
on--that,1,4531
alone--and,1,4532
clamorous,1,4533
enfeebled,1,4534
reaching,1,4535
spontaneous,1,4536
echoed,1,4537
lowness,1,4538
irritability,1,4539
muttered,1,4540
beat,1,4541
stealing,1,4542
indolence,1,4543
affliction;--her,1,4544
covenant,1,4545
tore,1,4546
cash,1,4547
dennison's,1,4548
outdone,1,4549
loss--he,1,4550
expediency,1,4551
you?--because,1,4552
however--in,1,4553
preserver,1,4554
despair!--and,1,4555
playfellows,1,4556
ever.--how,1,4557
brightened,1,4558
enlargement,1,4559
perturbation,1,4560
defined,1,4561
daughter-in-law's,1,4562
unaccountably,1,4563
draws,1,4564
sale,1,4565
hanover-square,1,4566
juvenile,1,4567
writer's,1,4568
subsist,1,4569
him?--did,1,4570
familiarized,1,4571
scrutinies,1,4572
by-and-by,1,4573
pinching,1,4574
respectfully,1,4575
pique,1,4576
inconsiderately,1,4577
coachman,1,4578
producing,1,4579
sprained,1,4580
arranging,1,4581
threats,1,4582
fretful,1,4583
impenetrable,1,4584
god!--what,1,4585
militate,1,4586
longer!--no,1,4587
scrupled,1,4588
scrawls--but,1,4589
nabobs,1,4590
faces,1,4591
retreated,1,4592
ill-suited,1,4593
start,1,4594
aches,1,4595
unpardoned,1,4596
"consolation,--to",1,4597
doubted;--nor,1,4598
lustily,1,4599
navy,1,4600
know)--she,1,4601
weathered,1,4602
yes--could,1,4603
discern,1,4604
collation,1,4605
thistles,1,4606
wretched--and,1,4607
painful.--every,1,4608
waistcoats,1,4609
ones,1,4610
mutton,1,4611
that?--he,1,4612
rolling,1,4613
"married,--and",1,4614
valueless,1,4615
deepest,1,4616
blown,1,4617
intruding,1,4618
no--nor,1,4619
reproaches,1,4620
resisting,1,4621
"replied--""once",1,4622
practices!--with,1,4623
changes,1,4624
aggravation,1,4625
presents,1,4626
brandon--neither,1,4627
reformed,1,4628
it.--but,1,4629
submission--i,1,4630
keeping,1,4631
unsatiable,1,4632
"arm--""for",1,4633
bitch,1,4634
air--nor,1,4635
regiment,1,4636
cheat,1,4637
extremity?--is,1,4638
souls,1,4639
upright,1,4640
lurking,1,4641
little;--for,1,4642
termination,1,4643
thorns,1,4644
william's,1,4645
destroy,1,4646
again;--and,1,4647
proportionately,1,4648
strive,1,4649
threatening,1,4650
blushing,1,4651
decently,1,4652
washing,1,4653
dilatoriness,1,4654
debated,1,4655
thick,1,4656
vowed,1,4657
profited,1,4658
too--in,1,4659
ferrars--i,1,4660
leagued,1,4661
advantageous.--her,1,4662
replying,1,4663
extremity,1,4664
indeed!--but,1,4665
conjurer,1,4666
insensibility,1,4667
resume,1,4668
dissembling,1,4669
objection;--and,1,4670
philosophy,1,4671
associate,1,4672
paused--no,1,4673
affectedly,1,4674
string,1,4675
doing--what,1,4676
unembarrassed--he,1,4677
final,1,4678
life-interest,1,4679
youngest--to,1,4680
hair--that,1,4681
tremour,1,4682
unsteady,1,4683
criminal,1,4684
palmers;--and,1,4685
esteeming,1,4686
land-tax,1,4687
bishop,1,4688
livings,1,4689
them--but,1,4690
muff,1,4691
meadows,1,4692
happiness!--this,1,4693
scott--she,1,4694
knoll,1,4695
detected,1,4696
abstraction,1,4697
unobserved,1,4698
confound,1,4699
feel--i,1,4700
drift,1,4701
borrowed,1,4702
bias,1,4703
i'd,1,4704
successful,1,4705
cases,1,4706
more:--as,1,4707
coffee,1,4708
intercourse,1,4709
brood,1,4710
expand,1,4711
cats,1,4712
beholding,1,4713
encumbered,1,4714
inhabited,1,4715
imbibed,1,4716
compassion.--she,1,4717
one--perhaps,1,4718
this.--she,1,4719
management,1,4720
prosecution,1,4721
living!--ay,1,4722
sha'nt,1,4723
birth,1,4724
political,1,4725
ailments,1,4726
sing,1,4727
had--assisted,1,4728
outstretched,1,4729
surviving,1,4730
worked,1,4731
harp,1,4732
mean.--my,1,4733
"delaford.--delaford,--that",1,4734
climbing,1,4735
to--my,1,4736
summons,1,4737
anybody's,1,4738
sedulously,1,4739
say--fourteen,1,4740
value--supposing,1,4741
associating,1,4742
opinions--i,1,4743
incommode,1,4744
dawdling,1,4745
"it,--and",1,4746
compass,1,4747
last-arrived,1,4748
powerful,1,4749
comprise,1,4750
oldest,1,4751
obligations,1,4752
casts,1,4753
man-servant,1,4754
genuinely,1,4755
monopolize,1,4756
this--untouched,1,4757
outraged,1,4758
good.--the,1,4759
to-do,1,4760
back!--lord,1,4761
passed--for,1,4762
ascending,1,4763
drawing-room.--nobody,1,4764
ham,1,4765
infant,1,4766
wrapt,1,4767
patience!--and,1,4768
very--an,1,4769
"said--""what",1,4770
doubly,1,4771
extend,1,4772
angrily,1,4773
dealt,1,4774
cleveland--a,1,4775
tranquilize,1,4776
foreseeing,1,4777
determinate,1,4778
"sister,--she",1,4779
companion's,1,4780
extorted,1,4781
"yield,--when",1,4782
food,1,4783
puzzle,1,4784
mounted,1,4785
seizure,1,4786
fainting,1,4787
involve,1,4788
clearer,1,4789
undeceiving,1,4790
wiser,1,4791
kind--it,1,4792
attacked,1,4793
parliament!--won't,1,4794
pictured,1,4795
sensibility--and,1,4796
hamlet,1,4797
wiping,1,4798
niggardly,1,4799
honorably,1,4800
shades,1,4801
burgess,1,4802
toned,1,4803
"ah!--no,--have",1,4804
chambers,1,4805
shortness,1,4806
leisurely,1,4807
seldom--we,1,4808
poignant,1,4809
unequivocal,1,4810
presumed,1,4811
regularity,1,4812
useless,1,4813
abruptness,1,4814
articulate,1,4815
postponing,1,4816
ornament,1,4817
possesses,1,4818
emigrant,1,4819
affair--i,1,4820
endear,1,4821
imminent--the,1,4822
hardness,1,4823
probable--that,1,4824
acutely,1,4825
blush,1,4826
cherishing,1,4827
division,1,4828
imperfections,1,4829
older,1,4830
proud-looking,1,4831
incurable,1,4832
humiliations,1,4833
pleasure-grounds,1,4834
contribution,1,4835
distrusts,1,4836
sofa,1,4837
hateful,1,4838
respectability,1,4839
folly's,1,4840
did.--mrs,1,4841
marianne--nor,1,4842
denoting,1,4843
cod,1,4844
circumspection,1,4845
submitting,1,4846
grass,1,4847
impose,1,4848
slighter,1,4849
urgency,1,4850
pointers,1,4851
price!--what,1,4852
way--you,1,4853
indignity,1,4854
grows,1,4855
northward,1,4856
deliberate,1,4857
appointed,1,4858
worlds,1,4859
interrupting,1,4860
mind;--and,1,4861
mankind,1,4862
disclaiming,1,4863
demure,1,4864
evening!--i,1,4865
reliance,1,4866
novelty,1,4867
saves,1,4868
poking,1,4869
began--but,1,4870
beds,1,4871
accrue,1,4872
"pretty,""--and",1,4873
"village,--indeed",1,4874
glances,1,4875
fondness,1,4876
lady--and,1,4877
obey,1,4878
irreconcilable,1,4879
shakespeare,1,4880
insist,1,4881
swelling,1,4882
largest,1,4883
plaguing,1,4884
insulting,1,4885
wrapped,1,4886
do.--then,1,4887
one--to,1,4888
post-horses,1,4889
excuses,1,4890
accuse,1,4891
whiled,1,4892
people's,1,4893
"nervous,--she",1,4894
uninteresting,1,4895
uncouth,1,4896
loose,1,4897
jilting,1,4898
drops,1,4899
copying,1,4900
drunk,1,4901
tribute,1,4902
excuse.--what,1,4903
partly,1,4904
"her,""--took",1,4905
"amazement--""well",1,4906
godby,1,4907
continuation,1,4908
enraged,1,4909
traced,1,4910
define,1,4911
minutiae,1,4912
footsteps,1,4913
together--for,1,4914
artless,1,4915
guilt;--she,1,4916
closing,1,4917
bones,1,4918
lounging,1,4919
solely,1,4920
meal,1,4921
built.--and,1,4922
curate,1,4923
capability,1,4924
her!--i,1,4925
weddings,1,4926
wittiest,1,4927
differing,1,4928
all.--i,1,4929
behold,1,4930
garrets,1,4931
deliver,1,4932
thing--as,1,4933
reseated,1,4934
honours,1,4935
stuffed,1,4936
appeased,1,4937
bulk,1,4938
idea--i,1,4939
foundations,1,4940
unavoidably,1,4941
sincerity!--no,1,4942
hunt,1,4943
praised,1,4944
meant--it,1,4945
neighbouring,1,4946
elucidation,1,4947
ill-wind,1,4948
conveniently,1,4949
funeral,1,4950
shorten,1,4951
renewing,1,4952
yours--or,1,4953
detract,1,4954
her--to,1,4955
observer,1,4956
nominal,1,4957
prenticed,1,4958
sweetly,1,4959
"so""--replied",1,4960
however--on,1,4961
ankle,1,4962
"sneer--""i",1,4963
ceiling,1,4964
obviating,1,4965
tempting,1,4966
compliant,1,4967
doat,1,4968
sister;--the,1,4969
november,1,4970
hospitable,1,4971
resuscitation,1,4972
bears,1,4973
girl--she,1,4974
amidst,1,4975
her--with,1,4976
ridge,1,4977
revival,1,4978
pint,1,4979
narrow-minded,1,4980
writes,1,4981
park--it,1,4982
me!--oh,1,4983
entertain,1,4984
virtues,1,4985
emergency,1,4986
unfathomable,1,4987
sharpe,1,4988
west,1,4989
quarrelling,1,4990
plead,1,4991
dashwood;--but,1,4992
dreadful!--my,1,4993
silly,1,4994
club,1,4995
sympathize,1,4996
whispering,1,4997
enrich,1,4998
scenery,1,4999
bedroom,1,5000
"unhappy,--nothing",1,5001
hanover,1,5002
owners,1,5003
demeanor,1,5004
indeed!--poor,1,5005
misapplied,1,5006
cramps,1,5007
spraining,1,5008
misunderstood,1,5009
prosperous,1,5010
woody,1,5011
defective,1,5012
bequeathed,1,5013
retarded,1,5014
compares,1,5015
insignificance,1,5016
"produce,--with",1,5017
unfeigned,1,5018
world--every,1,5019
enough--he,1,5020
have.--poor,1,5021
briefly,1,5022
herself.--her,1,5023
after-days,1,5024
be--but,1,5025
group,1,5026
strengthening,1,5027
reply!--she,1,5028
acquaintance.--poor,1,5029
danced,1,5030
broader,1,5031
punctuality,1,5032
varied,1,5033
be!--i,1,5034
been?--how,1,5035
conjecturing,1,5036
prefer,1,5037
mind--oh,1,5038
appeal,1,5039
marking,1,5040
mine--and,1,5041
economically,1,5042
station,1,5043
heart;--her,1,5044
minutely,1,5045
refinement,1,5046
irritates,1,5047
interested;--and,1,5048
bowing,1,5049
delicacies,1,5050
barouches,1,5051
instigation,1,5052
meeting--and,1,5053
dooming,1,5054
galling,1,5055
resented,1,5056
beings,1,5057
relish,1,5058
concise,1,5059
her.--then,1,5060
"robert,--a",1,5061
